cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
418,1221112021,1408,3508,1133,235147,653827,748921,608788,266644,549068,227740,1465219,0,1
419,2122022000,1831,3503,769,183582,376130,416418,342886,181565,372950,148899,416676,0,1
420,1102011001,1981,3512,940,181491,358920,173958,367385,192962,404576,152280,369266,16,1
421,0000000000,1655,3510,1158,242794,549134,259244,553770,246112,548362,236304,885486,0,1
422,0000000000,1885,3508,593,169504,268492,138412,267360,135192,274213,118861,277554,0,1
423,2100011000,1855,3517,869,191488,427483,421913,401867,206818,435395,175686,428603,0,1
424,0000000000,1627,3517,729,169938,356171,158894,355891,166020,363534,147447,1083229,0,1
425,0101111000,1773,3521,800,183506,433788,264332,392973,196014,430469,169428,1021080,0,1
426,0000000000,1685,3523,862,176984,394102,220376,408948,178793,407252,173134,424577,0,1
427,0000000000,1930,3518,903,197500,412636,292069,419096,205313,413793,176321,426610,0,1
428,1110011001,2043,3526,1053,198318,367356,152134,354009,186047,358645,151227,337234,0,1
429,2121021000,1811,3525,633,163379,310022,211328,292642,153807,296964,125641,484921,0,1
430,0000000000,2011,3528,1078,240218,433166,191162,439567,239649,454952,179821,420242,0,1
431,0101021000,1900,3533,933,200004,418150,211437,422545,191937,425772,179902,443358,0,1
432,0101111200,1958,3540,1515,284102,629316,386096,601578,307785,648257,250191,615199,0,1
433,2122111201,1450,3530,670,108868,269987,107428,253124,104431,235733,95117,2034647,0,1
434,2121022000,1837,3543,1007,214976,450100,456670,454911,228640,456290,199447,499273,35,1
435,0000000000,1650,3542,627,121155,279845,117174,288231,116764,277599,114297,305974,0,1
436,0111111000,1765,3541,274,64585,144656,185431,135483,69119,135402,57809,166602,12,1
437,0121112000,1704,3556,873,180397,403495,376704,404453,198588,521523,170387,418644,8,1
438,2101022000,1807,3556,1020,256327,489792,229531,442595,225464,457623,190606,518536,34,1
439,0121112000,1750,3559,729,160847,410365,560627,330719,171393,339965,141824,385729,8,1
440,2100002000,1780,3557,529,122013,242132,216532,225908,116725,236654,96748,269589,0,1
441,0000000000,1880,3559,894,164488,368827,157661,360670,165147,374122,152366,386871,0,1
442,0100011000,1729,3556,392,86444,196284,255340,192018,99475,190519,82503,213869,19,1
443,0000000000,1974,3568,889,114745,241892,111367,242426,119522,244414,107355,242454,0,1
444,0000000000,2008,3570,1092,134135,283406,129814,282432,142719,283987,127556,283082,0,1
445,0121111200,1697,3580,511,111438,247236,210038,245810,113557,258734,100029,257879,0,1
446,2121022000,1756,3589,745,168701,342939,263079,321458,170640,331053,136001,346603,35,1
447,0000000000,1790,3578,335,68284,158996,71019,154144,65510,155620,62388,167315,0,1
448,0111111000,1728,3582,514,95311,219436,236007,214536,117334,232293,92107,239072,12,1
449,0121112000,1774,3585,405,84951,200600,140768,168264,81867,178433,70010,182964,8,1
450,0000000000,1883,3590,955,156936,366506,154047,370007,162477,361942,151495,372834,0,1
451,0000000000,1851,3601,1159,184957,426611,185688,409838,180021,414047,172352,425536,0,1
452,0121112000,1717,3603,588,100932,224714,152754,228219,99814,240366,94748,236602,8,1
453,0000000000,1740,3600,203,39765,90715,70326,94090,43317,109541,39008,91924,0,1
454,0102011000,1784,3613,963,126146,277454,150289,273724,127505,273600,119843,293958,0,1
455,0000000000,1814,3622,1202,157214,347935,166311,336139,153177,337904,148723,357973,0,1
456,0000000000,1969,3622,1234,229448,573211,223995,561025,236370,556175,220219,549029,0,1
457,0100001000,1736,3626,991,188272,429114,199659,426319,181686,432394,179773,441896,0,1
458,0000000000,1767,3634,601,75933,162673,79835,160646,73911,160074,71974,167132,0,1
