cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
29,0000000000,1186,63,793,228998,303411,135538,311881,167514,365699,139452,401553,0,1
30,0000000000,502,61,330,79567,128532,59760,139826,70299,133892,58241,132949,0,1
31,0000000000,202,62,304,56602,89770,42278,85079,41491,87556,38311,84674,0,1
32,0000000000,227,68,550,77502,156385,68257,141734,70048,141094,67544,142158,0,1
33,1101111100,300,73,1114,203766,363235,170277,376891,203060,365197,169077,370234,0,1
34,0000000000,1271,74,562,96181,250781,83717,196893,105218,195773,81539,207435,0,1
35,0000000000,259,69,489,71703,161523,65282,137922,66917,141312,63317,150459,0,1
36,2100212021,1223,65,250,50744,97141,42471,100549,56779,113810,43062,371629,10,1
37,2120211201,355,75,645,115476,218112,97083,211392,116130,215913,96089,210500,0,1
38,0120211221,449,77,743,151428,261140,119240,260357,133255,254189,120248,265298,0,1
39,2222011201,556,72,579,141803,226948,100568,557626,140923,238073,101587,535424,35,1
40,2101212021,1252,78,479,99644,299866,81495,179428,144804,200771,86580,507766,28,1
41,0000211201,503,83,817,179426,297579,130426,298098,165640,318124,126979,335517,0,1
42,0102212021,1232,82,409,91008,179266,72881,170377,117387,193516,74471,570290,0,1
43,2112111110,536,94,944,170042,327773,153105,885821,189137,367330,151188,1214527,0,1
44,0000000000,383,89,649,124104,242937,103526,217720,124304,261111,104290,225382,0,1
45,0000000000,1210,90,590,153400,273503,117475,266313,137490,283589,114219,624489,0,1
46,0000000000,325,97,534,83881,157802,76005,163657,81532,158127,77073,161897,0,1
47,0000000000,355,99,618,111244,193198,92074,197815,111860,198363,91590,198173,0,1
48,0100211001,1293,105,505,81177,167900,67725,155231,72763,153144,65579,168674,0,1
49,0100212021,1271,100,415,84469,190386,67596,167169,191502,163021,76154,556994,0,1
50,0000000000,444,103,721,162975,250429,114377,248614,143438,276821,115167,440127,0,1
51,2100212021,1248,106,584,116474,231607,98043,230927,159507,269832,100347,994545,10,1
52,0121011000,401,118,1262,270581,426614,200563,434673,247069,573137,200370,476190,0,1
53,2000001201,500,123,1596,591866,674282,289453,768878,354616,675002,287378,954943,0,1
54,0000000000,374,120,558,112792,181785,84043,188605,107664,201922,86781,193237,0,1
55,0000000000,551,118,352,74116,148640,86404,4015950,101451,183658,64560,442395,0,1
56,0112011101,461,127,946,192609,339676,154976,352370,194172,391656,149345,2363271,0,1
57,2100212021,1278,136,868,165770,358157,147653,361575,198015,392088,146995,1159447,10,1
58,0000000000,1256,126,191,32097,69470,29169,69876,37060,74788,29384,375221,0,1
59,0000000000,341,133,771,140567,280570,126978,283974,143757,279890,125784,290058,0,1
60,0000000000,1300,136,450,74959,163019,66749,164758,78908,162395,67030,412139,0,1
61,2112111101,429,144,886,167594,326572,144653,337268,182108,412000,159206,2100225,0,1
62,1111111000,621,149,882,220930,394653,159319,379649,207672,348294,156640,343121,9,1
63,2121011121,380,154,765,160068,271621,126267,281112,165859,309131,130498,654977,11,1
64,0000000000,595,159,726,208304,335891,146779,2475509,203373,336274,135573,296122,0,1
65,0000000000,1316,155,362,53167,120615,48880,117531,51118,110880,48464,170453,0,1
66,2121011020,407,166,635,115325,236425,99039,221973,127549,300128,103455,901352,0,1
67,2121011121,527,168,798,149505,311109,655734,349107,201262,318659,140529,464569,11,1
68,2112111120,481,171,1061,203890,357980,168475,380226,211136,457861,162392,997009,0,1
69,0121011121,444,172,960,204696,360315,161097,353146,203900,409121,160275,2375280,14,1
70,2121011111,563,176,1145,217131,448713,470080,1181071,325535,459661,202075,464062,0,1
71,2100212021,1289,175,790,162676,322051,141031,341710,238492,385131,149372,1787758,10,1
72,0000000000,379,183,695,123728,268889,118237,264311,131183,271086,124159,366593,0,1
73,2102212021,1315,181,456,86703,172619,73244,171469,86221,185632,74022,491361,29,1
74,0121011121,420,194,794,155031,334877,128810,300466,161173,314343,128165,1021836,14,1
75,0000000000,514,199,790,149059,285892,292654,306206,171956,376269,156664,2231257,0,1
76,2101212021,1298,197,405,90452,161075,70146,166237,115655,178087,70426,567184,28,1
77,2121011121,453,199,620,113814,214364,101205,226808,132795,232261,98863,627418,11,1
78,2101211011,600,214,1331,339264,996937,260500,622665,292990,549268,227009,489493,0,1
79,2111211011,629,201,577,129579,224513,103522,238380,128888,264655,100714,211670,3,1
80,2121011121,486,209,705,138214,257752,125987,268954,187651,279013,120441,1509483,11,1
81,0000000000,1308,212,308,51003,100500,41518,95877,43953,93726,39948,144103,0,1
82,2201001001,553,221,1210,228489,450666,405057,451886,238538,448806,199515,463761,0,1
83,0121001000,449,223,843,177806,324550,153073,327606,184037,369020,148623,784253,0,1
84,2222001001,1296,230,793,151195,297427,124012,287944,158006,290652,123863,446505,0,1
85,0121011121,393,231,817,157864,310805,143503,317412,163314,362100,144217,790513,14,1
86,1111111000,511,233,1116,244045,431991,892417,449791,254784,517009,196000,638738,9,1
87,2111211011,626,236,891,168756,412627,468190,350628,191914,339776,151636,322448,3,1
88,0000000000,1270,245,469,123527,208851,94467,213277,103454,211826,94196,279520,0,1
89,0000000000,575,265,1869,387284,774736,1054975,761378,416843,781400,331465,734980,0,1
90,2120011121,529,260,1011,187260,360344,281760,373730,219382,374763,163560,1178683,0,1
91,0121011100,430,263,848,164082,323823,135924,306787,183287,339652,138225,1353849,0,1
92,2222011001,1293,264,548,108463,225793,89135,216865,121840,226550,90927,606594,34,1
93,2111211011,613,266,774,143590,311390,340061,287006,162872,301545,128749,279070,3,1
94,0000000000,1308,268,407,62170,129277,54248,125487,61828,127981,53315,128403,0,1
95,2112111211,467,273,1019,250119,399046,173803,389214,226258,406709,174822,546536,0,1
96,0000000000,1220,271,763,134078,282654,126611,285483,130812,287791,127982,291278,0,1
97,0222011001,1275,285,1203,264172,558182,219758,513181,264535,537145,220986,887176,0,1
98,2121011200,499,287,1372,309008,575711,285817,507875,297692,568813,230453,1250624,0,1
99,2111211011,680,284,693,185446,456640,133911,282177,146973,299175,129136,276254,3,1
100,2111211011,640,292,1459,375298,1341064,282312,606126,350869,610255,267746,573170,3,1
101,0000000000,605,291,497,150848,639431,151772,205012,125499,202043,93037,186912,0,1
102,0000000000,425,306,809,172312,321721,134793,296938,171647,310261,140179,325768,0,1
103,2111211011,548,304,1076,206978,403357,904786,422350,256284,425294,190945,402737,3,1
104,0000000000,1226,301,733,155508,309268,142663,327054,171511,316297,143034,315342,0,1
105,0102011201,449,307,798,186069,314805,144240,308815,195939,323373,142636,309555,0,1
106,2222011001,1258,315,1126,282861,482167,212504,487728,427945,497807,233208,561146,34,1
107,2111211011,587,322,1316,274609,494577,927212,505293,291731,524810,229322,477177,3,1
108,0102111211,482,316,699,158627,267624,154844,268818,149977,285215,116648,265856,0,1
109,2100212021,1334,319,673,116521,232460,100273,225311,109705,224699,97853,377099,10,1
110,1002012221,1313,338,919,185449,367072,152066,367556,185917,394863,154266,1324646,0,1
111,2110211101,534,333,1015,192779,419221,674733,403231,236510,406575,178571,380829,0,1
112,2121011121,414,332,491,94448,222285,82734,182888,95859,185227,82202,746143,11,1
113,0102111011,473,339,816,204607,344243,186059,325251,196443,353455,142292,311194,0,1
114,0222112021,450,337,346,69068,127036,52327,125365,70955,123717,53964,121186,2,1
115,0000000000,611,342,638,145743,265887,159141,254456,224986,259952,123768,245023,0,1
116,0000000000,640,345,652,133988,300609,102846,219563,121659,225947,98808,208912,0,1
117,0000000000,1229,340,530,114796,248868,107510,243140,116980,250990,107938,253663,0,1
118,2120212000,1260,359,1074,254346,442676,196619,464382,285978,468535,202920,1003706,0,1
119,2111211011,510,359,1203,242091,485946,813492,495865,291336,515973,203612,448524,3,1
120,0102011001,669,371,1693,358855,844652,299943,684700,383366,783739,306122,649080,21,1
121,2111211011,624,365,751,154098,304890,126348,386562,302703,291322,138148,272023,3,1
122,0000000000,587,369,854,190923,322550,202273,331453,181772,386072,147263,317594,0,1
123,0222112021,478,375,761,166506,261241,149713,266746,174889,284206,118077,260795,2,1
124,0000000000,1247,380,534,123691,234591,108768,242456,131906,258116,110242,265411,0,1
125,0000000000,451,376,469,98344,174075,77186,175511,104662,188285,81411,170992,0,1
126,0222112021,427,381,573,125560,212772,95527,227780,203077,274524,106732,223426,2,1
127,1000002221,1305,385,847,167523,353573,139680,328819,175281,341738,143668,1994817,25,1
128,1000002221,1336,395,800,144522,305619,122859,285490,151752,304040,126232,512141,25,1
129,2111211011,608,393,856,209087,468749,153770,340706,208427,363955,154255,338484,3,1
130,0000000000,1265,385,173,41900,86407,33110,81425,51641,78727,33621,426132,0,1
131,0101212010,639,397,676,198889,605771,122244,272579,168201,289541,125544,276481,0,1
132,0222112021,460,401,727,190896,285879,125575,276367,153164,287167,122907,266043,2,1
133,0000000000,571,401,753,160000,271749,133434,283679,155083,282216,120100,264926,0,1
134,0000000000,530,414,1403,335721,568061,239489,539945,335115,556235,235785,507458,0,1
135,0222112021,433,410,730,150372,262327,112315,281415,164359,299147,117006,260577,2,1
136,0102011001,669,413,921,213458,707667,157228,367663,199110,413285,159574,369491,21,1
137,0001001201,1305,412,1165,231615,496913,201490,485113,238887,485779,200926,2042793,0,1
138,0000000000,410,409,221,43529,77379,37846,80885,48592,137034,39640,83018,0,1
139,0222112021,484,420,804,181115,267050,128520,270356,179249,283926,128061,271446,2,1
140,0000000000,1273,417,354,73769,156436,69854,155342,74670,170911,67980,399888,0,1
141,0000000000,587,422,511,118077,176631,86868,178969,116851,215177,80230,166505,0,1
142,2111211011,616,430,1081,313320,488527,197102,433788,249586,832623,189637,410908,3,1
143,0000000000,457,425,360,78684,126780,55239,128939,79633,137720,58439,126181,0,1
144,0222112021,412,431,843,179160,283555,132194,296564,177275,341453,135707,285953,2,1
145,0000000000,650,434,460,120132,392690,77194,160956,97420,177442,76494,162329,0,1
146,0000000000,1332,437,584,103716,233911,94847,225802,96371,225993,91818,269016,0,1
147,0222112021,506,439,749,187387,256865,123781,258316,159411,286009,115247,251383,2,1
148,0222112021,439,438,368,70961,130688,58295,130675,86093,140352,62888,131465,2,1
149,0000000000,571,438,319,63836,126895,91095,116130,76578,124503,52803,120302,0,1
150,0000000000,589,443,280,58817,94914,73232,90948,55486,108070,41086,94137,0,1
151,0222112021,471,454,850,154107,263487,121735,279985,174228,275835,123860,270766,2,1
152,0000000000,451,447,221,52667,76994,35647,87368,50651,81361,34009,70824,0,1
153,0222112021,545,468,1141,245931,393989,185020,427262,293990,500282,186668,422429,2,1
154,2111211011,652,468,1149,313746,1114600,218290,450749,282117,460594,201556,428662,3,1
155,0000000000,1337,463,606,107642,257286,100893,250696,103992,248785,96905,275505,0,1
156,0222112021,440,471,809,154495,281624,124808,279547,170434,289208,124310,271015,2,1
157,0222112021,505,473,956,206056,318452,147466,344261,225733,355876,149528,341023,2,1
158,2112011211,601,475,1537,346725,668742,291623,628144,340657,628013,263016,619765,0,1
159,0222112021,472,482,767,155914,257747,114875,271567,178193,274108,119082,259234,2,1
160,0222012021,524,494,515,170331,207914,87753,206094,141780,231289,91430,205903,24,1
161,0222012021,501,516,1885,448441,688627,304430,702675,425159,970266,312347,735708,24,1
162,2111211011,649,507,596,128606,248834,164280,226521,146834,237273,102973,220808,3,1
163,0000000000,612,503,387,86555,172645,327768,154649,91295,157985,71195,156221,0,1
164,0111211211,593,522,1088,276526,462081,215246,433964,268226,468865,193814,419389,0,1
165,0000000000,689,524,1353,336847,526577,271177,555274,299470,554897,245201,520224,0,1
166,0000000000,741,526,614,126478,272894,121956,264103,126344,278313,121548,266711,0,1
167,0122211100,650,542,1519,452912,696623,340247,651381,368638,667588,286111,615687,0,1
168,0000000000,1346,542,709,119966,290970,112395,290955,125345,278493,112448,284834,0,1
169,0222112021,462,547,804,158008,265407,121556,273598,346326,443148,143741,328656,2,1
170,2111211011,613,553,960,247105,407087,200560,384979,266942,395584,176243,372984,3,1
171,0000000000,512,549,562,120204,239157,107150,235659,128626,243875,109808,1218621,0,1
172,0000000000,1370,565,913,144214,323028,140324,323526,147737,335290,137156,330363,0,1
173,0000000000,1333,556,176,35067,71875,30587,72873,35283,73753,31550,70557,0,1
174,0000000000,1318,556,246,62180,173617,48782,113544,59273,121200,112632,119212,0,1
175,0000000000,487,566,526,79215,165832,74997,177553,92484,178364,77893,921892,0,1
176,0000000000,1440,580,1027,152624,348718,149975,358674,150137,350877,147904,350148,0,1
177,0000000000,1349,573,286,64910,121670,54641,121172,63231,124002,54929,123023,0,1
178,2120212001,1325,574,548,148268,243065,103023,240362,122252,245040,116629,224511,0,1
179,0102012121,500,582,560,146477,228050,96470,224412,135980,228915,99887,351147,0,1
180,0111101000,607,587,1181,303371,521807,209328,494828,282814,537463,213506,482912,0,1
181,0020212200,660,589,780,192085,347626,145396,347716,179142,388946,148614,334213,12,1
182,1111111121,513,604,937,245546,388731,166623,381001,223039,397381,169152,403306,27,1
183,0000000000,1372,589,255,43442,94968,41054,100021,43093,94148,39900,97370,0,1
184,2121212001,1354,599,612,165364,262444,112525,263653,189382,270298,117768,262007,0,1
185,0000000000,542,604,671,155266,242944,104488,252463,152410,243189,104965,243033,0,1
186,0000000000,490,607,381,101858,219985,67738,167288,101018,215234,72951,165769,0,1
187,0000000000,475,606,322,65249,162967,49267,120558,70056,136555,52873,124843,0,1
188,2022111100,613,621,1560,476309,735285,299154,676690,370267,741048,301072,660128,0,1
189,0000000000,1380,613,595,152350,272820,112197,266652,136863,273182,116379,269937,0,1
190,0020212200,651,622,1217,402193,947788,232561,539041,302369,558506,233692,521530,12,1
191,0000000000,1344,612,443,97148,188386,89581,203080,114743,205030,91355,197343,0,1
192,0000000000,1504,618,1137,160226,352020,155106,349547,159876,350676,154494,345828,0,1
193,0000000000,750,621,919,182153,376622,172460,373587,174945,373504,169333,368714,0,1
194,0000000000,471,627,369,72906,132612,58534,144197,80220,148574,62410,152245,0,1
195,0000000000,524,632,509,110902,183579,81303,187258,105337,185316,82244,190371,0,1
196,0000000000,727,636,840,177481,358062,167007,363030,172774,367290,167939,371802,0,1
197,0020212200,580,644,616,162983,243756,104981,240457,132809,257017,108901,245758,12,1
198,0000000000,508,648,529,150590,241537,93934,215563,121418,220029,95685,209459,0,1
199,0000000000,484,654,612,159477,237123,107379,243945,143564,259881,111359,266104,0,1
200,0000000000,669,652,581,143256,346506,113295,254170,168279,258184,113476,253479,0,1
201,0000000000,603,655,599,145661,244832,111881,250548,122247,264370,111684,264036,0,1
202,0101011210,524,672,744,187857,285715,121817,289229,168581,296494,123119,284574,0,1
203,0020212200,555,672,731,208161,322212,133918,321045,159921,324193,129201,281680,12,1
204,2202212221,482,679,699,170447,307930,119648,271434,154978,281175,121751,279282,4,1
205,0000000000,499,702,657,239343,484634,119276,267470,154712,284286,123299,272650,0,1
206,0000000000,599,697,308,82584,126390,54804,122621,64278,123186,55170,122762,0,1
207,0112211101,530,702,711,181306,310208,121407,290042,153226,319056,121154,278283,0,1
208,0000000000,623,714,1121,288687,439614,200226,455909,244269,559001,201917,449796,0,1
209,1111111121,557,713,547,132510,206725,92379,223406,123886,225072,98247,212286,27,1
210,2102211121,468,726,741,158357,253803,108895,266933,137887,266457,114185,277553,17,1
211,0000000000,1568,736,1401,215983,484452,208333,495719,232431,496189,207773,497267,0,1
212,0000000000,546,730,519,128898,213539,87772,195015,116590,204283,89862,217195,0,1
213,0000000000,527,729,232,72017,100510,41704,93567,54810,102153,41205,100137,0,1
214,0000000000,507,736,868,264941,396197,155639,368373,194317,376555,157801,368896,0,1
215,0112211111,612,746,645,153803,274054,112938,268866,149745,270887,116318,262802,0,1
216,1111111111,587,748,541,138659,219507,94015,218681,131665,250067,96496,223056,0,1
217,0000000000,557,755,549,184054,284006,111135,242395,190830,259317,113671,825196,0,1
218,0000000000,657,758,795,237200,333238,148739,372008,189131,352354,151164,332733,0,1
219,2202212221,494,764,971,244619,429701,172405,401702,224548,433236,177003,410601,4,1
220,2222212211,531,765,733,228654,330480,140524,330409,169467,328233,140302,368448,0,1
221,0000000000,1552,759,423,75681,167943,76362,178704,81951,175406,79417,174459,0,1
222,1111111120,635,765,393,134764,166184,72637,186220,102854,172812,75163,166796,0,1
223,1201111101,578,771,710,182565,678511,129555,312767,272728,320084,140799,1434907,0,1
224,1111112300,605,771,435,123559,213196,89629,205799,124510,216933,90802,235196,0,1
225,2102211121,698,781,1256,371682,550846,241452,678113,294206,610980,240687,526940,17,1
226,0201012221,1589,777,538,114279,223013,97392,231208,109757,230615,99383,264944,0,1
227,0000000000,1558,773,215,50592,103126,43400,101130,44621,100124,43301,100991,0,1
228,2202212200,554,787,740,170928,416733,128955,291389,199383,301373,135219,1118621,31,1
229,2111211121,516,790,959,257175,389258,175864,397623,208631,401550,174520,435263,0,1
230,0122212021,631,790,1053,276098,427651,185077,921846,230839,478301,191789,446900,0,1
231,0000000000,659,779,249,68322,106960,47229,273073,56464,121181,46495,111725,0,1
232,0000000000,590,792,451,95056,371580,80650,186906,171133,182178,87319,913017,0,1
233,0000000000,1581,792,318,75637,154371,65846,164124,68271,164268,63498,165173,0,1
234,0000000000,489,800,696,184825,278488,122881,280556,161506,293643,124136,300695,0,1
235,0000000000,1616,795,327,69810,155785,63634,152158,67261,162946,60422,349056,0,1
236,0000000000,670,802,955,189872,390707,164366,3048264,202214,728971,171350,380780,0,1
237,0000000000,457,799,407,70085,127479,57579,137247,80531,137757,60394,251683,0,1
238,2201212211,533,815,896,221444,377687,157017,370285,205815,364615,159697,586010,0,1
239,2202212221,581,812,625,155843,535264,112138,249928,170408,262123,114754,1027813,4,1
240,0000000000,471,813,341,82230,131958,59037,133473,75181,152447,59880,253025,0,1
241,0000000000,562,814,309,86231,142333,59040,133675,78044,154246,60452,1168432,0,1
242,0000000000,609,822,792,194915,535259,140704,321235,260480,324892,147274,1049683,0,1
243,0101001011,510,822,329,103075,133095,61069,144552,146523,135893,68150,146228,0,1
244,2202212221,658,825,651,146918,261034,110442,486146,141081,287019,112482,249831,4,1
245,0120012201,1646,823,597,128242,266506,241811,271737,118911,256386,105827,261100,0,1
246,0000000000,454,825,675,130054,242593,110301,261819,174275,268655,115843,851386,0,1
247,0000000000,485,828,476,136821,198022,84032,198589,197132,244369,93511,384188,0,1
248,0000000000,1680,838,456,88186,193218,80898,220189,88994,191926,78765,477459,0,1
249,0000000000,627,837,452,133234,213141,76445,177274,96971,183531,77461,185769,0,1
250,0000000000,724,838,738,144690,309622,133677,303413,137435,296008,134815,306809,0,1
251,0202201201,564,845,1346,324269,586436,245782,554970,317152,565878,251654,1998067,0,1
252,0000000000,593,839,346,89019,343191,61388,138791,116064,142052,66345,786176,0,1
253,2202212221,649,845,691,229616,345272,123230,285626,150014,290572,123576,280205,4,1
254,0000000000,1667,840,218,53875,90434,56881,100210,55182,89106,39847,110897,0,1
255,0122001001,509,854,1597,477086,727980,288038,660653,844105,690282,319652,678373,0,1
256,0000000000,1653,850,608,122350,261258,183137,270949,122113,262256,110591,331448,0,1
257,0000000000,466,857,771,193980,293478,132511,310347,232927,323967,139803,471067,0,1
258,2202212221,627,863,646,179014,300844,116936,251526,145620,266038,119429,328016,4,1
259,0000000000,603,866,589,154097,394801,109010,257502,153687,277564,112664,959937,0,1
260,0000000000,1699,861,295,55487,117946,56868,126941,57635,115447,46911,457857,0,1
261,0000000000,671,862,487,117482,208553,94441,210780,99681,207159,93859,213026,0,1
262,0000000000,1258,870,674,135173,329374,128820,289130,132014,304988,129610,297227,0,1
263,0000000000,538,874,603,269408,251821,118712,258436,438339,273250,131603,380986,0,1
264,0000000000,588,871,142,46124,67525,26627,60656,34744,65455,27177,66693,0,1
265,2201212221,651,872,285,75096,134442,53862,131620,63225,131748,55000,134219,0,1
266,0000000000,1685,875,382,76066,202459,154056,181368,79154,172338,68892,460268,0,1
267,2202212200,569,882,1005,295404,431960,180533,412722,380714,493823,190475,414431,31,1
268,2102211121,474,888,954,235638,391889,169775,400883,227380,444500,171621,508066,17,1
269,0000000000,495,883,319,126344,134569,60013,143618,175363,174204,66518,198522,0,1
270,0000000000,677,888,743,167364,309759,143687,319140,150971,309568,144680,312596,0,1
271,2202212221,645,895,726,200666,311350,131238,307586,158300,302046,134348,297986,4,1
272,2202212221,594,895,510,162700,310002,108570,276598,122565,285584,107444,279434,4,1
273,0000000000,611,894,337,107145,159884,70342,152560,84061,160398,71625,223993,0,1
274,0000000000,523,900,793,204792,298227,139067,302092,236644,367736,144882,794739,0,1
275,2202212201,557,912,1096,294051,428894,183243,425386,258139,452008,186146,462617,32,1
276,0000000000,1773,905,514,67818,157666,67236,149398,68972,145465,65825,172348,0,1
277,0000000000,1748,913,1128,171493,406159,168974,392292,177689,381041,164567,457213,0,1
278,0323312221,408,907,378,87672,209501,78972,201217,76997,203050,73352,268983,0,1
279,0000000000,1713,911,363,76032,159585,82867,160287,78210,162299,68040,496249,0,1
280,2202212221,626,910,440,149618,217691,78705,184862,97159,198180,79520,194797,4,1
281,0000000000,509,912,216,53024,88305,39961,88044,52229,91290,40194,380267,0,1
282,2202211221,678,922,909,253500,390007,161435,375811,199325,402221,166338,363201,0,1
283,1203112111,588,919,626,168467,250123,109844,242932,125992,260791,111437,336933,0,1
284,0000000000,491,928,897,189385,338459,153992,346082,192104,372457,156884,1771549,0,1
285,0000000000,505,923,317,74362,138160,56470,129514,69375,142517,57277,693477,0,1
286,0000000000,1705,930,684,138468,303350,139428,309670,151250,336301,129386,1409742,0,1
287,0000000000,656,921,350,102907,142783,64016,147717,75065,151072,64397,161135,0,1
288,0000000000,534,934,904,198720,355912,159028,361316,197809,384976,163537,1491939,0,1
289,0000000000,640,927,265,92749,126336,54849,119006,62319,124286,54846,212858,0,1
290,0000000000,474,941,765,164199,325457,127735,298052,159288,339520,130963,1380662,0,1
291,0000000000,1685,943,505,101343,222530,98238,223628,100783,232798,96446,305855,0,1
292,0111121102,598,951,1301,327509,613753,232737,522719,270525,569708,239158,1391586,0,1
293,2102212221,711,952,932,233194,451811,172173,402417,199864,397236,172809,381863,18,1
294,2202212221,397,951,961,180775,331827,143826,338053,179677,359499,151211,658139,4,1
295,0000000000,1728,946,454,111745,205709,90380,213233,103094,214201,86958,749781,0,1
296,0000000000,563,949,714,165497,333499,123105,292318,160120,307483,126755,719688,0,1
297,2101111211,659,951,1057,298819,451338,187245,420452,230464,460766,192045,515684,0,1
298,0000212011,458,957,634,118542,247924,108797,243492,135250,266242,117295,1372491,0,1
299,2221111210,636,967,710,173037,300687,128130,295530,149643,302110,129818,839777,0,1
300,2202212201,760,959,600,148679,277070,118695,2206417,132588,290677,119904,384863,32,1
301,0000000000,1694,961,484,93933,205550,88021,205950,89807,203977,87690,314542,0,1
302,0000000000,444,973,873,149321,317084,138374,331098,172877,330632,147227,1707260,0,1
303,0000000000,526,971,986,195232,421167,162138,395253,207897,388337,165428,2009588,0,1
304,0000000000,1723,969,345,83453,156843,79771,160861,103820,156491,68926,1028600,0,1
305,0000000000,493,979,1032,220279,421913,178392,416323,237590,445679,186392,3520024,0,1
306,0001111102,555,979,974,223069,424628,170982,388062,217352,420244,173871,1465043,0,1
307,2211111210,697,979,970,296561,449839,171266,416143,205963,431881,175308,383968,7,1
308,0000000000,372,980,963,168529,338733,151402,370251,454348,402684,182152,1920976,0,1
309,0000000000,407,983,781,173677,352222,131543,298750,171102,335843,132166,1566115,0,1
310,2102012021,784,985,1000,224364,432251,182412,2257778,229658,434176,188890,1751980,0,1
311,0000000000,586,981,689,178475,288838,120233,282442,147217,324661,124297,338858,0,1
312,0011001000,1754,991,722,133960,290751,343884,280809,143043,294428,126724,470566,0,1
313,0202212201,745,990,983,234021,495509,179303,420954,259900,426242,185958,425026,0,1
314,0000000000,428,992,444,79999,160041,70970,160703,92727,164777,70567,801869,0,1
315,0000000000,627,999,1297,260751,514701,228275,543825,245312,524208,229345,711186,0,1
316,0000000000,343,999,396,61825,128765,57475,136819,75648,147812,63914,700341,0,1
317,0000000000,472,1006,771,166927,315177,134376,310160,192438,329116,139550,1761490,0,1
318,0000000000,1740,1010,614,123120,246380,122368,255495,127341,264016,108153,824942,0,1
319,0000000000,391,1010,912,198664,368370,150500,349747,327551,358030,164121,2135708,0,1
320,0000000000,528,1011,927,190194,347660,156597,361651,192620,366168,158565,898187,0,1
321,2311112210,577,1008,610,165994,254289,115690,264688,167387,303782,119290,262693,0,1
322,0000000000,603,1008,682,181870,286349,119834,286275,143309,295386,124774,481949,0,1
323,0000000000,361,1012,708,143497,313779,123014,279534,174014,325092,124478,1168193,0,1
324,0000000000,730,1013,838,226510,358760,153339,359006,198253,384703,157251,350933,0,1
325,2202012200,813,1009,526,117261,200032,89153,947347,104477,212284,91316,205551,30,1
326,0000000000,491,1008,208,44633,80717,37380,84474,70430,91747,40313,645259,0,1
327,0000000000,426,1021,855,154545,317250,140474,318800,263297,344447,150564,951452,0,1
328,0000000000,452,1023,670,140588,286630,124307,287791,217156,284390,137940,970040,0,1
329,2202012200,792,1023,770,214938,319866,132497,429266,173449,323357,135128,331458,30,1
330,0212211210,762,1022,661,205405,299320,125410,317802,159020,324481,128709,283936,0,1
331,2211111210,706,1024,588,180203,280352,122724,359545,142357,290415,125566,261658,7,1
332,0000000000,495,1033,952,209001,392373,164645,385708,206246,408175,168002,1573035,0,1
333,2211111000,565,1028,855,196115,323651,147954,355024,289948,356811,156759,356230,33,1
