cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
907,0000000000,1707,1373,394,145436,79722,128697,86769,410197,435457,136639,88941,0,1
908,0000000000,480,1382,1003,588898,239104,424433,219341,965865,319077,360954,255729,0,1
909,0000000000,1398,1382,774,446683,167758,269756,169336,585129,171622,293131,169517,0,1
910,1111111000,1911,1385,882,526455,205233,362286,197426,914735,222511,320717,204778,4,1
911,0000000000,624,1378,395,158567,91316,172411,86288,494246,103060,155919,361013,0,1
912,0000000000,1951,1383,646,328840,136462,204365,133540,545843,144270,217280,141108,0,1
913,0000000000,691,1387,899,358003,259015,372695,219582,482801,224578,366346,218846,0,1
914,0000000000,549,1385,823,323131,190301,2057731,193112,892132,197121,370264,286226,0,1
915,0000000000,2115,1387,657,230474,130311,184943,133794,463173,141270,218767,139844,0,1
916,1111111100,1846,1387,922,625090,225533,401303,211450,1148857,229922,364576,264848,3,1
917,0000000000,658,1394,1165,402480,263191,416575,258736,570398,264358,402698,262538,0,1
918,1111111000,1723,1392,1027,368995,212375,362789,222464,1020621,931029,374936,227564,4,1
919,0000000000,1278,1390,556,221465,130130,219106,128052,263639,130364,235536,129616,0,1
920,0000000000,1980,1389,508,254040,105817,154824,104338,402732,112975,174206,105642,0,1
921,0000000000,2008,1391,434,208282,87575,135301,89296,412228,98757,147517,90940,0,1
922,1111112122,448,1400,1220,644884,353626,533087,261653,1020140,280270,436634,277978,39,1
923,1111111101,592,1395,834,702837,190354,312881,193996,897273,214574,338082,272642,8,1
924,0000000000,1751,1398,610,293559,133273,248589,130522,839013,251573,222409,134912,0,1
925,0000000000,2067,1401,756,393280,156030,224114,164911,933100,165022,271085,162075,0,1
926,0000000000,527,1395,424,161219,94184,167946,92570,265255,93474,158991,254345,0,1
927,0000000000,2039,1398,600,421484,127257,193355,131338,604846,137161,218152,130071,0,1
928,0000000000,1772,1396,322,167746,74343,117626,71369,849995,166290,133198,72017,0,1
929,0000000000,1929,1401,559,297387,118893,181689,113881,541010,128499,189979,124070,0,1
930,1101111000,1800,1402,1025,633408,244354,507307,230603,998919,338505,399085,238999,17,1
931,0000000000,626,1404,945,476730,212965,363756,222003,813432,264619,381917,230942,0,1
932,0000000000,1873,1403,824,492939,218041,390713,185720,837122,189819,305765,190400,0,1
933,0000000000,1957,1404,434,234695,93877,128259,88008,385935,106814,139281,92261,0,1
934,0000000000,2094,1407,566,242803,116226,161937,121034,1161349,123218,214252,121419,0,1
935,0000000000,399,1417,1181,615726,270403,372072,250907,1143328,261131,390867,251529,0,1
936,0000000000,1400,1408,737,268124,163791,256107,167435,370353,160327,268693,164564,0,1
937,0000000000,1612,1412,850,347317,194034,353830,201932,400834,202438,363660,254807,0,1
938,0000000000,519,1413,638,251125,153758,223432,137375,561911,144070,238696,554135,0,1
939,0000000000,2020,1412,439,179691,86277,120833,90095,393854,92673,136787,91359,0,1
940,1111111000,496,1419,869,302406,199093,302185,193285,725554,202880,311954,760939,4,1
941,0000000000,2000,1408,261,114093,54551,83127,53068,271012,66432,88237,57957,0,1
942,1111111111,1841,1414,780,475230,205278,379534,166709,757381,181454,286964,178656,1,1
943,0000000000,1979,1412,467,248911,101415,142338,97536,416461,103949,157138,100453,0,1
944,0000000000,1280,1416,421,153610,101503,153878,93922,212742,98083,161804,94073,0,1
945,0000000000,1300,1418,488,185304,118693,190440,116132,247127,119187,196569,112194,0,1
946,0000000000,1512,1422,760,275100,186219,325690,175946,375007,184091,282517,177155,0,1
947,0000000000,2111,1418,376,84861,68641,84216,68945,199134,70475,85075,71421,0,1
948,0000000000,467,1421,454,144466,101658,147992,95400,221845,95118,144418,99065,0,1
949,0000000000,1888,1417,179,114651,42429,78659,39986,154274,42673,61982,42221,0,1
950,0000000000,1767,1414,215,121003,57822,93529,50638,341727,161149,97469,53060,0,1
951,0000000000,427,1423,462,184118,109515,142048,96619,239107,99707,153452,100047,0,1
952,0000000000,1906,1425,655,313322,144140,228117,134893,605985,163340,223347,145705,0,1
953,0000000000,1936,1424,480,233712,102579,151817,102696,469320,107460,154972,105445,0,1
954,0000000000,651,1427,723,277455,167316,286162,169430,364701,168940,293584,172730,0,1
955,0000000000,1370,1428,841,290941,181228,290357,182264,385508,179852,297891,193026,0,1
956,1111111011,2044,1424,583,270098,114942,168045,116527,775564,135234,203656,124584,37,1
