684.91,1299.8
680.73,1454.5
682.93,1079.4
686.46,997.12
688.04,1570.7
687.01,1618.7
692.39,1058.9
691.38,1593.6
692.77,1378.5
696.66,851.44
693.43,1403.8
695.24,1484.2
694.42,1514.6
701.94,966.99
700.78,1536.3
702.33,914.59
704.12,36.479
701.64,1073.7
705.72,1557.6
711.52,1120
712.88,1338
712.94,1450.9
714.86,1035.1
709.28,1614.5
713.54,826
706.84,1012.3
708.99,1388.9
711.29,1581.3
711.65,1089.1
722.02,1292
719.25,1491.6
722.09,1000.3
721.25,1366.8
722.07,1519.4
723.69,1653.5
718.54,937.41
718.16,852.24
724.13,908.15
727.56,1393.4
732.36,957.7
732.22,979.83
729.58,1546.7
739.43,883.61
737.84,1569.7
734.91,1611.1
734.94,1086.8
743.83,924.71
743.25,1415.2
745.83,1491
745.61,1119.4
749.64,1595.6
750.2,1642.9
746.47,1275.7
750,846.52
743.03,1375.4
750.22,1528
751.56,1001.4
754.4,945.35
759.61,1076.3
763.68,823.61
765.09,1678
763.17,1620
765.05,1505.4
770.74,1047.8
774.73,910.08
776.34,1560.4
780.35,1003.8
774.26,41.537
774.29,1533.2
788.36,1078.7
788.85,1714.4
790.72,811.38
789.39,968.88
800.18,1030.4
790.58,1518.5
799.13,1662.1
800.66,1131.3
804.74,1530.8
805.54,788.17
811.36,1691.4
818.45,768.13
820.23,1736.6
817.8,55.847
823.61,993.15
826.53,1018.5
828.99,1123.6
833.58,1671.2
836.09,1850.1
839.86,1710.1
845.46,1103.3
853.12,1895.8
857.81,1693.8
866.94,23.78
870.99,1108.5
874.89,1736
879.01,1691.3
881.3,1166.1
891.07,1181.9
891.4,1873.5
893.66,1134.5
896.52,1679.3
903.83,1923
904.54,1998.6
914.14,639.05
917.91,821.03
921.35,1032.7
918.79,1121.1
922.19,1168.5
918.12,1272.1
925.97,849.48
919.6,986.46
923.46,1954.2
928.31,1084.9
933.87,1141.1
942.03,1255.9
940.98,1182.2
938.63,1111.7
950.59,1063.5
941.19,1693.8
945.02,809.51
952.08,1155.6
946.53,715.87
952.76,1674.2
957.45,1226.1
960.32,828.04
957.62,1759.2
963.53,1730.2
966.07,1956.2
964.39,1528.3
964.42,1701.7
966.45,1786
965.26,1186.6
971.05,608.99
972.65,1609
976.16,758.67
972.64,851.11
974.25,1090.1
982.38,1684.2
978.8,1741.8
984.91,1767.5
985.17,1246.3
982.73,1541.9
992.76,1717.5
998.82,1921.3
990.68,1525.5
991.31,14.998
996.72,1557.2
994.01,879.58
995.7,1112.2
997.12,1223.5
1000.6,804.23
1000.1,1164.2
1000.4,1746.1
998.41,1655
998.78,1894.7
1001.5,1085.9
1006.5,1689.4
1003.4,1137.5
1008.8,855.4
1018.3,1600.9
1013.9,1872
1017.4,1842.7
1019.9,721.19
1022,1528
1021,1640.1
1023.7,787.46
1026.8,1673.3
1025.6,1709.3
1028.4,677.46
1030.4,915.78
1028.2,819.75
1030.9,1555.7
1033.6,1272
1035.6,1191
1042.1,1578.9
1041,37.338
1040.8,1214.8
1041.9,1862.6
1042,855.48
1049.2,702.87
1047.9,1147.7
1040.5,1636.9
1052.4,731.91
1052.4,1534.7
1047.8,1598.8
1055.7,1624.7
1053.4,791.39
1049.9,818.65
1052.4,24.106
1056,899.01
1065,662.04
1055.4,1190.7
1064.1,1889.5
1067,1980.9
1056.6,835.46
1060.8,1698.7
1057.9,863.32
1063,1606.9
1063.1,934.93
1066.2,1168.8
1068.7,757.58
1068.4,1206.1
1074.9,1563.3
1069,1309.1
1074.8,1587.9
1073.3,1750.9
1071.6,824.12
1073.4,1645.4
1077.2,787.82
1081.4,903.64
1085.5,1220.4
1079.9,1540.9
1083.3,1912.7
1089.7,1819.9
1081.2,1606.5
1091.2,1188.4
1096.8,742.45
1091.4,817.25
1103,1531.5
1097.7,762.36
1095.3,843.95
1093.4,1616.6
1103.3,1850.9
1102.7,1757.8
1102.3,792.07
1102,1586
1106.6,1640.7
1109.9,1557
1103.1,1712.5
1108,875.56
1107,1923.2
1111.2,900.15
1115.5,434.82
1115,854.99
1111.5,1611.3
1117.3,1955.5
1114.1,1813
1114.7,821.01
1118.1,1282.8
1118.5,1681.6
1119.8,1514.5
1120.1,762.07
1126,787.1
1120.4,1260.7
1130.8,732.14
1124.7,1318.1
1129.8,1595.9
1130.3,1763.2
1131.3,54.392
1133.5,517.61
1136.6,1241
1133.5,1629.5
1131.4,1888.8
1137.4,1502.5
1141.1,1565.3
1142.2,1658.1
1141.2,1935.3
1133.2,841.88
1141,897.36
1144.1,558.59
1139.8,1523.1
1140.5,858.05
1141.8,1277.1
1142.4,765.84
1153.4,1537.9
1154.6,1804.9
1154.1,839.29
1156.6,690.66
1154.4,1599.2
1158.4,432.39
1156,811.74
1159.2,520.54
1164.9,993.01
1160.3,780.21
1161.1,1171.7
1165.5,747.13
1163.7,1917.5
1167.4,454.35
1166.4,1034.4
1168.6,716.31
1178.4,1723.8
1181.9,885.78
1181.6,972.66
1181.3,808.35
1179.4,1953.2
1183.6,1832.8
1188.9,1435.1
1185.1,773.95
1194.4,1198.1
1188.7,1400.9
1195.6,1704.6
1188.1,45.827
1193.8,1592.7
1193.5,1856.2
1195.1,1785.4
1197,1384.1
1192.6,995.02
1198.5,1057
1199.4,1655.3
1197.1,387.23
1206.3,1624.6
1203.9,1939.2
1200.8,1108
1206.9,1010.2
1205.9,1977.6
1211.2,367.34
1208.7,975.55
1213.9,1138.3
1217.1,1682.4
1213.6,437.02
1212.6,526.88
1219.6,516.06
1221.7,1536.5
1221.5,1568.8
1221.6,1805.6
1220.1,1081.4
1226.5,572.57
1230,1331.5
1225,1599.8
1228,895.49
1230.3,1642.9
1234.1,668.49
1232.1,712.09
1224.8,1008.1
1231.9,1163.1
1232.3,978.07
1238.4,421.81
1234,1827
1236.3,1756.9
1242,444.66
1240.8,534.91
1243.5,1151.1
1246,1586.2
1249.8,1014.5
1245.6,1693.3
1245.4,1779.4
1244.7,919.33
1247.4,941.65
1249.4,1726.9
1249.2,468.67
1244.5,1179.8
1247.5,871.53
1252.2,1616.2
1254.6,558.58
1250.6,71.711
1250.6,973.75
1254.2,1519.8
1256.1,895.96
1254.1,1478.1
1257.4,1329.7
1258.7,1759.2
1253.1,1834.4
1263.3,1546.8
1265,1076.8
1271.7,1154.8
1272.8,1437.8
1274.4,930.57
1269.1,1704.3
1271.3,455.79
1279.3,631.8
1270.5,1647.3
1271.2,481.95
1275.4,1394.8
1268.8,1472
1276.3,1605.4
1277.2,1505
1281.1,892.37
1281.4,1724.1
1282.3,1688.5
1286.2,1635.3
1279.4,1754.5
1281.1,1805.7
1284.4,1664.5
1283.8,1867.6
1283.9,1313.8
1289.4,515.78
1292.9,1093.4
1289.1,465.94
1294.4,582.28
1286,1171.8
1293.6,1909.7
1293.3,1521
1299.5,370.82
1296.2,1797.2
1304.9,1592.7
1302.3,1196
1301.8,1568.5
1297.3,1615.6
1299,919.15
1303.2,843.03
1302.9,955.62
1304.3,1050.9
1306.4,1673.7
1305.6,1883.3
1305.1,298.03
1306.6,472.6
1311,1309.3
1309.2,1818.3
1315.4,894.46
1313.7,215.73
1316,1840.7
1311.6,1645.5
1312.3,790.88
1320.2,1167.9
1325.8,1068.9
1323.7,1337.9
1324.3,573.11
1326,1409.1
1325.8,483.21
1326.7,546.03
1327.2,635.36
1330.3,799.86
1327.7,1872.6
1328.3,373.72
1331.1,1200.8
1330.1,1585.8
1331.2,1228.5
1338.1,1482.5
1332.2,1822.7
1335,748.69
1337.8,255.29
1342.9,702.12
1336.2,337.49
1335.9,457.1
1340.7,616.53
1340.2,1161.9
1338.4,130.21
1341.6,592.21
1345.3,1644.2
1345.5,1755.9
1346.6,1730.2
1351.7,932.87
1352.4,1804.5
1349,311.11
1351.9,552.56
1350.6,1613.1
1346.4,1858.6
1353.5,1688
1354.7,1836.8
1358.5,577.63
1357.5,1540.2
1356.7,1577.4
1356.9,451.6
1356,1273.1
1363.8,977.85
1363.5,1411.3
1367.5,641.57
1369,297.9
1367.7,604.02
1374.7,1152.4
1370.9,722.89
1373.9,858.25
1373.7,748.43
1375.6,1746.1
1375.8,1562.6
1378.5,771.57
1378.7,1698
1380.1,532.81
1383.6,932.48
1382,682.35
1382.2,1068.3
1385.3,1383.7
1390.4,1494.8
1389.5,1193.7
1386.1,1579.5
1387.1,309.72
1387,1129.2
1388.4,1542.9
1390.5,576.4
1386.2,1787.8
1393.6,352.93
1394.9,1630.3
1393.3,957.08
1398.1,1101.1
1400.1,440.16
1403.5,594.83
1396.5,727.43
1393.9,97.223
1401.7,619.75
1401.2,513.69
1398.4,851.95
1402,1810.5
1411.2,400.67
1406.4,646.71
1409,1464.5
1407,534.05
1408.2,678.26
1409.5,1752.9
1410.2,1782.2
1411.9,1065.6
1417.1,1693.1
1419.1,1528.1
1411.6,366.3
1420.1,1915.8
1418.8,867.32
1422.2,1728
1419.2,1182.9
1426.5,1507.9
1420.2,1653.4
1428.2,1836.6
1431.4,1486.4
1430.4,380.05
1430.7,1953.5
1432.7,513.74
1437.1,1337.3
1438,1429.1
1432.8,154.65
1434.8,1403.6
1442.4,584.7
1445.4,1716.2
1450.1,1758.8
1441.6,763.28
1450.6,1813.4
1448.8,305.72
1445.2,1689.9
1450.1,331.58
1445.7,1033.9
1446.2,660.7
1444.8,1914.7
1452.4,617.17
1452.3,637.52
1450.9,1789.7
1452.9,976.56
1459.6,1090.4
1458.1,1199.8
1458.5,536.22
1457.1,1353.2
1452.8,1830.2
1456.2,1394.7
1458.7,135.06
1457.3,1519.2
1462.9,682.27
1460.1,1173.3
1468.1,1606.4
1462,1898.4
1466.5,1702.2
1460,584.58
1471.3,1486.3
1471.4,601.51
1474.2,248.02
1473,1684.9
1476.4,574.92
1472.5,649.59
1476,1237.8
1468.4,1979.1
1475.6,334.63
1480.9,1435.7
1474.3,1782.6
1479,466.66
1490.4,1257.4
1482,304.32
1477.7,1917.4
1491.8,726.08
1482.7,1359.8
1487.1,1550.2
1485.9,1755.3
1483.6,1189.7
1486.4,1060.8
1485.8,1885.1
1487.1,695.35
1484.6,1287.5
1495.8,1385.2
1493.8,1518.1
1488,1717.8
1493.5,614.04
1495.4,1577.3
1497.4,1792.7
1497.6,1911.5
1501.6,906.72
1506,672.69
1506.5,1279
1509.7,1844.1
1511,1769.9
1507.5,1026
1515.2,1880.1
1514.4,1724.2
1515.1,1309.9
1519.1,1620.1
1518.5,1986.4
1524.7,1368.6
1526.6,615.07
1524.3,1548.5
1523.8,2042
1538.5,385.18
1531,1706.5
1530.4,2016.4
1531.2,1343.7
1536.7,1415.1
1534.6,1070.8
1537.9,1660.7
1539.4,1099.2
1540.8,1459.6
1540.7,1570.3
1537.8,1808.9
1537.4,1776.8
1546,504.67
1548.6,1598.1
1544.7,1913.6
1551.9,319.35
1549,443.51
1550.3,956.12
1555.4,348.57
1555.2,1285.6
1559,1752.4
1567.8,415.39
1569.6,462.99
1562.3,1651.9
1574.2,1517.6
1559.5,1998.8
1567.2,561.87
1565,591.45
1566.1,1837.6
1562.1,1881.2
1565.3,1977.8
1570.8,1264
1576.4,1230.6
1572.7,1182.8
1573,1940.5
1573.5,310.07
1577.3,1465.1
1569.9,959.97
1580.8,517.5
1579.1,277.72
1581.8,1817.2
1582.1,1347.8
1585,1628.8
1582.9,1314.4
1582.4,1667.9
1586.6,1205.7
1581.7,1595.3
1578,2023.7
1585.8,1909.3
1591.3,1561.4
1587.9,433.8
1594.9,1761.1
1588.6,2038.5
1593.2,322.32
1597.7,1284.7
1603.9,1794.1
1599.2,385.16
1606.9,1045.9
1611.5,419.6
1605.2,261.15
1605.9,1660
1602.7,1336.7
1613.7,515.6
1617.8,1239.1
1621.4,540.89
1620.4,308.79
1624.1,456.87
1623.6,1328
1636.9,1359.2
1625.6,1698.3
1625.2,242.02
1626.2,382.55
1632.5,1505.6
1626.9,1750.7
1633.2,1301
1630.8,1268.8
1630.7,1434.9
1627,1468.5
1637.5,278.18
1635.1,336.2
1637.7,1214.7
1640.7,1802.5
1639.6,1721.9
1645.9,1565.5
1642,1880
1643.3,1671.6
1647.7,2013.7
1646.3,313.26
1648,222.09
1656.3,1256.4
1655.9,402.02
1663.4,461.56
1658.6,1748.8
1655.4,1960.7
1669.3,329.3
1663.7,1297.7
1669.5,1228.6
1667.8,224.81
1672.3,1793.5
1678.9,1989.3
1674.1,1666.2
1680.4,409.94
1682,240.64
1683.2,1283.4
1685.6,1347.4
1685.9,1843.5
1686.8,1888.3
1687.8,268.98
1693.2,1627.2
1697.2,1372
1691.9,1679.8
1695.2,1742.4
1703.3,338.28
1703.9,1310.7
1705.8,253.48
1707.6,424.57
1710,1854.5
1711.9,284.83
1709.9,313.71
1709.9,396.23
1710.8,1767.8
1713.7,1979.3
1710.5,229.53
1717.9,1520.2
1722.6,1288.7
1718.5,1680.9
1722,1706.6
1724.7,1643.8
1733,329.6
1732.7,1823.8
1735,397.84
1743.2,301.17
1743.6,1857.1
1741.3,209.61
1757,1666.6
1755.2,1983.7
1754.2,2034.2
1757.2,1598.4
1755.7,366.3
1758.2,432.05
1759.2,1932.8
1762.6,328.35
1765.3,1742
1769.1,215.83
1769.3,1953.7
1777.4,1636.2
1777.8,1458.7
1778.7,1821.6
1786.6,1997.5
1782.3,416.25
1781.1,2030.2
1788,383.9
1787.4,315.16
1793.2,338.67
1794,439.91
1792.4,1405.8
1794.7,1764.6
1802.4,1507.6
1816.7,1945.1
1815.5,357.35
1814.5,408.37
1820.3,1642.2
1813.6,1613.6
1810.6,1784.4
1816.4,2022.4
1816,382.4
1820.8,1673.6
1823.5,1406.8
1823.9,2000.7
1832.5,1563.7
1825.5,1765.1
1843.7,1743.9
1852.6,1604.8
1855.6,359.64
1853.7,1769.6
1865.6,1414.5
1880.3,338.62
1877.9,1524
1877.2,1640.6
1881.6,1916.5
1884,363.74
1897,1402.1
1892.3,1586.5
1899.9,1646.7
1912.2,320.02
1924.5,1607.2
1934.8,429.8
1932.6,1412.1
1938.9,1626.8
1932.2,1862.2
1950.4,1312.8
1953.8,1246.2
1953.8,510.39
1948.8,1864.3
1963.6,473.79
1959.5,1583.2
1962.8,428.58
1967.5,1462.9
1977.7,447.73
1972.6,1677.7
1973.7,1654.3
1981.5,1320.2
1987.7,518.95
1978.1,1695.2
1987,1293.3
1999.6,1703.3
2001.8,1653
1999.3,1362.7
2005.2,468.7
2016.6,1285.5
2017,1399.2
2020.4,1332.3
2021.5,1443.1
2023.3,1360.9
2028.7,1161.3
2031.4,1491.5
2028.6,1630.4
2038.2,1301.9
2037.1,1468.3
2038,1408.9
2039.9,1258
2040.9,1354
2040.7,1443.8
2046.5,1276.6
2046.1,1331.4
2045.8,1638.4
