"cell_id","barcode","ypos","xpos","cell_size","ChAT","Fru","Gad1","SerT","sNPF","Tbh","TH","VGlut","clone_id","rowsum"
91,0,1914,312,232,38305,0,20405,0,56539,1285,0,0,0,1
92,0,1152,320,421,7779,0,0,0,62341,0,0,136703,0,1
93,0,1801,315,249,18,699,0,0,15273,0,0,28843,0,1
94,0,1174,320,671,55479,0,0,0,119739,0,0,109154,0,1
95,0,1935,320,435,9161,2343,85260,0,100417,14,8,2549,0,1
96,0,1133,324,555,48310,0,0,0,41686,0,0,81379,0,1
97,0,1692,317,447,11515,0,20735,0,60282,2120,0,77683,0,1
98,0,1860,317,191,169,0,25899,0,31143,531,0,4594,0,1
99,0,1115,331,733,53955,2045,0,0,165602,0,0,704552,0,1
100,10011221,1749,326,415,65385,29,0,0,45843,0,0,6489,0,1
101,0,1894,320,258,8135,0,5967,0,47035,454,0,676,0,1
102,0,1767,326,357,45607,0,0,0,6058,0,0,4659,0,1
103,0,1785,324,295,0,0,9319,0,2645,0,0,74523,0,1
104,100111001,1844,325,453,0,0,0,0,221624,1058,0,126870,0,1
105,0,1708,329,282,0,0,400,0,34932,2627,0,158241,0,1
106,0,1821,321,111,0,0,0,0,10679,0,0,12250,0,1
107,0,1958,324,159,4224,0,376858,0,31978,0,0,1190,0,1
108,0,1663,331,443,31,74,0,28,30,565,0,4877,0,1
109,0,1916,326,202,399,0,15987,0,192866,293,28282,2921,0,1
110,0,1874,332,347,7059,0,0,0,47361,1047,0,6853,0,1
111,2010111221,1972,332,305,7061,2901,14270,0,22107,0,0,619,0,1
112,0,1728,330,269,15844,2018,0,0,33292,0,0,20447,0,1
113,0,1801,336,528,0,0,31794,0,4574,91,0,8715,0,1
114,0,1685,336,414,2438,0,0,0,6912,3047,0,12173,0,1
115,0,1821,332,187,0,0,62,0,2388,0,0,27797,0,1
116,0,1898,334,228,318,110,155,0,69021,6,438,29199,0,1
117,2010011221,1068,342,690,318147,22,0,0,213783,17,21,172172,18,1
118,0,1952,339,359,7281,106,22959,64,55492,197,0,329958,0,1
119,1112111010,1102,346,521,7684,0,0,0,44041,0,0,128182,0,1
120,0,1187,345,596,43151,0,0,0,5884,0,0,18,0,1
