cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
396,0000000000,1505,1215,397,34114,433,5512,0,12733,0,0,310,0,1
397,0000000000,1477,1218,426,11106,1102,0,0,8467,11,0,2409,0,1
398,0000000000,1601,1215,308,1399,0,0,0,3446,43,0,12589,0,1
399,0000000000,2762,1214,360,129725,8466,0,0,81248,1334,0,95033,0,1
400,0000000000,1028,1219,586,159073,38,0,0,75101,0,0,2362,0,1
401,0000000000,1644,1217,378,10520,0,0,0,62443,5,0,1581,0,1
402,0000000000,1527,1219,182,447,0,6657,0,11821,0,0,54487,0,1
403,0000000000,1547,1223,521,19,0,0,0,29966,4306,0,214000,0,1
404,0000000000,1565,1221,223,13,13,0,0,28509,0,0,289799,0,1
405,0000000000,2735,1215,101,504,0,215,0,23148,0,0,5649,0,1
406,0000000000,2933,1224,463,0,0,0,9,63933,0,0,19829,0,1
407,0001212221,2794,1226,476,17519,2391,0,0,55629,0,0,0,16,1
408,0000000000,2861,1227,571,0,3977,0,0,225328,469,0,380331,0,1
409,0000000000,2909,1225,505,9352,6788,0,0,300364,814,0,88780,0,1
410,2000012221,1584,1228,525,6719,7476,0,0,20968,2063,0,119845,9,1
411,0000000000,2750,1224,207,40147,0,0,0,50050,1190,0,48312,0,1
412,0000000000,1614,1229,309,0,14,0,0,14059,31,0,154652,0,1
413,0000000000,2725,1226,238,1018,0,17393,0,33782,0,0,10660,0,1
414,0000000000,1775,1232,736,0,0,0,0,251,0,0,0,0,1
415,2000012221,1462,1232,294,27634,0,0,0,39259,1464,0,20,9,1
416,0000000000,1632,1231,245,0,0,0,0,2935,0,0,5900,0,1
417,0000000000,1675,1235,512,15,0,0,0,0,0,0,0,0,1
418,0000000000,2773,1234,423,28333,31,0,0,97856,38,0,19273,0,1
419,0000000000,1313,1237,476,605,0,0,975,62282,0,0,33567,0,1
420,0000000000,1073,1237,620,0,0,0,0,19,0,0,0,0,1
421,0000000000,1519,1238,474,1822,0,0,0,51771,0,0,908620,0,1
422,0000000000,2733,1238,315,8584,0,0,0,76428,2295,0,596,0,1
423,0000000000,1021,1243,693,21842,144,0,0,58901,0,0,103197,0,1
424,0000000000,1479,1240,356,17169,18,0,0,16100,198,0,35317,0,1
425,0000000000,1497,1244,452,976,0,0,0,25864,0,0,99676,0,1
426,0000000000,2897,1247,735,486,25808,0,0,265999,39163,0,103668,0,1
427,0000000000,2756,1241,284,3117,0,0,0,44125,1481,0,81545,0,1
428,0000000000,1545,1241,336,95,3480,0,0,16289,0,0,103846,0,1
