cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
212,0122011201,1309,888,600,13372,15301,0,0,311138,29,0,20,1,1
213,0122011201,1332,885,551,2839,45287,0,0,826261,0,38,0,1,1
214,1101111120,899,894,1105,9651,137,0,0,149075,225,2563387,13528,0,1
215,0000000000,1373,896,613,6291,1091,0,0,1018089,4496,0,2736,0,1
216,0122011201,1278,893,492,16941,11118,0,0,81026,154,0,0,1,1
217,0000000000,1259,903,580,14077,57260,0,0,120386,4891,0,5,0,1
218,0122011201,1300,902,295,6519,3834,0,0,106668,0,0,0,1,1
219,0000000000,1338,911,320,6506,31,0,0,568435,0,11,11518,0,1
220,0000000000,1361,919,556,13365,62080,0,0,665042,978,0,904,0,1
221,1122111201,1292,923,843,13064,44162,0,0,889639,0,88,6,0,1
222,0122011201,1319,926,679,28431,2637,0,0,314972,0,0,18184,1,1
223,0000000000,899,923,531,55562,14,0,0,79631,0,261694,368,0,1
224,0000000000,1338,928,154,3882,1024,0,0,172755,0,0,6596,0,1
225,0000000000,1277,936,301,2,0,0,0,15589,29,0,0,0,1
226,0102011201,1352,939,383,14766,81106,0,0,724036,0,0,0,0,1
227,0122011201,1374,944,486,7685,73926,0,87,637976,96,0,117,1,1
228,0000000000,1308,951,463,7906,24568,0,61,327395,85,0,57,0,1
229,0000000000,1336,952,396,5255,22157,0,0,206439,0,0,0,0,1
230,0000000000,1278,958,615,20928,11060,0,0,52723,4,0,5,0,1
231,0122011201,1357,965,597,21931,35979,0,0,687274,0,0,0,1,1
232,0122011201,1331,973,592,23848,46021,0,0,667505,0,0,0,1,1
233,0122011201,1383,974,637,9965,5211,0,0,242834,0,0,82,1,1
234,0222012221,1304,974,529,39901,7394,0,0,189512,0,0,0,0,1
235,0000000000,1343,999,338,22578,3814,0,0,412416,0,0,0,0,1
236,0222012221,1327,1001,520,21223,59883,0,0,868650,0,0,0,0,1
237,0122011201,1359,1004,660,9033,21432,0,0,576688,0,0,22,1,1
238,0222012220,1305,1001,649,2011,13620,0,0,497438,0,0,0,0,1
239,0000000000,1377,998,311,1756,13644,0,0,266996,0,0,0,0,1
240,0122011201,1397,1008,638,25939,59200,0,0,834512,0,0,0,1,1
241,0122011201,1386,1026,343,10254,21552,0,0,390937,0,0,0,1,1
242,0000000000,1331,1032,849,6668,54746,0,0,647540,0,0,61,0,1
243,0000000000,1414,1031,557,20268,40456,0,0,722209,0,0,19034,0,1
244,0000000000,1364,1034,688,34054,100139,0,0,1025025,74,0,0,0,1
245,0000000000,281,1040,652,0,0,27,0,0,433,0,5106,0,1
246,0000000000,1393,1048,619,22454,57698,0,0,1031626,0,0,27260,0,1
247,1111111000,1423,1056,698,18931,3428,0,0,276583,0,0,198039,0,1
248,0000000000,1360,1062,777,20224,34007,0,0,1243901,0,0,0,0,1
249,0000000000,257,1061,428,473,0,13503,0,12504,198,0,14749,0,1
250,0000000000,51,1077,822,0,457,0,0,0,0,0,0,0,1
251,0122011201,1392,1073,486,8664,8389,0,0,206606,0,0,0,1,1
252,0000000000,1374,1075,228,2329,14007,0,0,285022,0,0,0,0,1
253,0000000000,246,1084,1131,17281,1990,947468,0,92945,12885,35,30054,0,1
254,0000000000,82,1092,894,0,0,0,0,0,0,0,0,0,0
255,2131112232,225,1104,721,4431,2539,1325080,0,158700,3266,170,0,0,1
256,2122111100,270,1111,1054,0,18131,2981952,0,223638,6400,335,10,4,1
257,1101001000,195,1113,775,24104,21924,1226293,0,129119,27,0,5945,0,1
